DeviceID,DateID,BrowserID,OsID,CategoryID,NUM_OF_ACCESS,BROWSER_NAME,CATEGORY_NAME,CalendarQuarter,CalendarYear,DateAltKey,DayName,DayOfMonth,DayOfWeek,MonthName,MonthOfYear,DEVICE_NAME,DEVICE_TYPE,SCREEN_RESOLUTION,OS_NAME
107836,15,2,1,28,85,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,GT-S6102,General_Mobile,320x401,Android
112521,15,2,1,28,6,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,GT-S6310,General_Mobile,320x480,Android
103452,15,2,1,28,7,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,GT-S6802,General_Mobile,320x399,Android
109137,15,2,1,28,6,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,H8-3G,General_Mobile,320x492,Android
86652,15,2,1,28,1,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,HKPHONE REVO LEAD,General_Mobile,1080x1920,Android
107725,15,2,1,28,3,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,HTC Desire,General_Mobile,320x473,Android
176747,15,2,1,28,1,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,HTC DesireS,General_Mobile,533x306,Android
112533,15,2,1,28,1,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,HTC DesireZ,General_Mobile,320x480,Android
87230,15,2,1,28,3,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,HTC PN071,General_Mobile,1080x1920,Android
100443,15,2,1,28,1,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,I100,General_Mobile,320x347,Android
177023,15,2,1,28,2,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,i9300,General_Mobile,540x960,Android
130979,15,2,1,28,2,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,IM-A800S,General_Mobile,400x615,Android
119767,15,2,1,28,1,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,IM-A810K,General_Mobile,400x516,Android
137440,15,2,1,28,8,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,IM-A810S,General_Mobile,800x1280,Android
120256,15,2,1,28,7,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,IM-A820L,General_Mobile,400x615,Android
146539,15,2,1,28,1,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,IM-A830S,General_Mobile,1280x720,Android
88172,15,2,1,28,4,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,IM-A850S/L/K/2.17,General_Mobile,1280x720,Android
86665,15,2,1,28,1,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,IM-A860K/1.47,General_Mobile,1080x1920,Android
145283,15,2,1,28,3,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,IM-A860L,General_Mobile,1080x1920,Android
135170,15,2,1,28,7,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,IM-A870S,General_Mobile,720x1280,Android
86670,15,2,1,28,11,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,iOCEAN X7,General_Mobile,1080x1920,Android
161806,15,2,1,28,1,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,Kindle Fire,General_Mobile,600x819,Android
173574,15,2,1,28,3,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,KINGTOP915,General_Mobile,480x800,Android
111035,15,2,1,28,5,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,Lenovo A269i,General_Mobile,320x455,Android
107855,15,2,1,28,7,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,LG-E405,General_Mobile,320x401,Android
127167,15,2,1,28,2,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,LG-E455,General_Mobile,480x800,Android
87250,15,2,1,28,16,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,LG-E988,General_Mobile,1080x1920,Android
93213,15,2,1,28,1,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,LG-E988,General_Mobile,1920x1080,Android
145838,15,2,1,28,2,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,LG-F100S,General_Mobile,768x1024,Android
145841,15,2,1,28,2,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,LG-F200L,General_Mobile,768x1024,Android
88191,15,2,1,28,1,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,LG-LU6200,General_Mobile,1280x720,Android
179684,15,2,1,28,2,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,LG-P705,General_Mobile,800x480,Android
110435,15,2,1,28,1,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,LG-P999,General_Mobile,320x452,Android
157255,15,2,1,28,1,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,MALATA_I50,General_Mobile,320x455,Android
155675,15,2,1,28,1,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,Micromax A57,General_Mobile,320x373,Android
157650,15,2,1,28,6,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,MID-X4,General_Mobile,480x854,Android
110439,15,2,1,28,1,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,MT-Android-501/1.0 Android/2.3.5 Release/08.22.2013 Browser/AppleWebKit533.1,General_Mobile,320x452,Android
106098,15,2,1,28,1,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,PIONEER,General_Mobile,320x357,Android
101014,15,2,1,28,1,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,Q-Smart S1,General_Mobile,320x368,Android
82416,15,2,1,28,1,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,Qmobile-S11,General_Mobile,0x0,Android
86840,15,2,1,28,45,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,REVO LEAD,General_Mobile,1080x1920,Android
110626,15,2,1,28,1,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,S58,General_Mobile,320x498,Android
110465,15,2,1,28,1,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,SAMSUNG GT-I9001/I9001BUKPC,General_Mobile,320x452,Android
110473,15,2,1,28,1,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,SCH-i809,General_Mobile,320x452,Android
176347,15,2,1,28,2,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,SGH-I897,General_Mobile,533x239,Android
86852,15,2,1,28,1,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,SGH-M919,General_Mobile,1080x1920,Android
179323,15,2,1,28,2,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,SGPT13,General_Mobile,800x1280,Android
150872,15,2,1,28,10,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,SHV-E110S,General_Mobile,480x800,Android
150673,15,2,1,28,38,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,SHV-E160L,General_Mobile,800x1280,Android
151957,15,2,1,28,1,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,SHV-E270K/KKAML2,General_Mobile,800x480,Android
88392,15,2,1,28,1,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,SHW-M380S,General_Mobile,1280x800,Android
86860,15,2,1,28,3,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,SM-N9005,General_Mobile,1080x1920,Android
125951,15,2,1,28,3,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,SonyEricssonE15i,General_Mobile,480x320,Android
113783,15,2,1,28,1,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,SonyEricssonLT18a,General_Mobile,320x488,Android
88233,15,2,1,28,5,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,SonyEricssonLT28h,General_Mobile,1280x720,Android
157824,15,2,1,28,22,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,SonyEricssonMT25i,General_Mobile,480x854,Android
93106,15,2,1,28,1,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,SonyEricssonR800i,General_Mobile,205x312,Android
161952,15,2,1,28,2,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,SonyEricssonX10a,General_Mobile,320x488,Android
86865,15,2,1,28,2,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,SonySO-02E,General_Mobile,1080x1920,Android
127582,15,2,1,28,31,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,SonyST26i,General_Mobile,480x854,Android
112249,15,2,1,28,2,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,ST25i,General_Mobile,320x544,Android
87585,15,2,1,28,2,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,ThL W8+,General_Mobile,1080x1920,Android
165605,15,2,1,28,2,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,U7015,General_Mobile,960x540,Android
120215,15,2,1,28,1,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,uphone,General_Mobile,321x455,Android
102327,15,2,1,28,2,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,V8403,General_Mobile,314x417,Android
157548,15,2,1,28,16,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,VIVAS_LOTUS_S1,General_Mobile,480x800,Android
144935,15,2,1,28,4,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,X5W-8225Q,General_Mobile,640x960,Android
139354,15,2,1,28,1,Android,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,Yan8.1G,General_Mobile,800x600,Android
146642,15,11,1,28,1,Chrome,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,GT-N8013,General_Mobile,1280x752,Android
144232,15,11,1,28,33,Chrome,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,Nexus 7,General_Mobile,600x912,Android
177573,15,11,1,28,3,Chrome,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,SM-T211,General_Mobile,600x1024,Android
89009,15,11,1,28,1,Chrome,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,Transformer TF101,General_Mobile,1280x752,Android
84855,15,11,1,28,1,Chrome,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,U51GT,General_Mobile,1024x552,Android
176231,15,13,1,28,1,Chrome Mobile,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,C2105,General_Mobile,528x320,Android
134857,15,13,1,28,23,Chrome Mobile,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,C5302,General_Mobile,720x1184,Android
116150,15,13,1,28,135,Chrome Mobile,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,C6602,General_Mobile,360x592,Android
164813,15,13,1,28,4,Chrome Mobile,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,C6802,General_Mobile,918x540,Android
161681,15,13,1,28,9,Chrome Mobile,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,C6902,General_Mobile,598x360,Android
117239,15,13,1,28,8,Chrome Mobile,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,E3,General_Mobile,360x640,Android
131289,15,13,1,28,17,Chrome Mobile,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,GT-I8552,General_Mobile,534x320,Android
118566,15,13,1,28,64,Chrome Mobile,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,GT-I9082,General_Mobile,320x534,Android
169451,15,13,1,28,1,Chrome Mobile,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,GT-I9195,General_Mobile,360x640,Android
108125,15,13,1,28,1,Chrome Mobile,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,GT-S6810,General_Mobile,320x480,Android
118575,15,13,1,28,33,Chrome Mobile,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,GT-S7560,General_Mobile,320x534,Android
161043,15,13,1,28,2,Chrome Mobile,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,HS-F1,General_Mobile,540x960,Android
117263,15,13,1,28,12,Chrome Mobile,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,HTC Desire,General_Mobile,360x640,Android
177002,15,13,1,28,25,Chrome Mobile,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,HTC Desire,General_Mobile,540x960,Android
127098,15,13,1,28,1,Chrome Mobile,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,HTC Desire V,General_Mobile,480x800,Android
161046,15,13,1,28,1,Chrome Mobile,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,HTC EVO,General_Mobile,540x960,Android
135053,15,13,1,28,8,Chrome Mobile,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,IM-A830L,General_Mobile,720x1220,Android
178375,15,13,1,28,24,Chrome Mobile,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,IM-A840S,General_Mobile,720x1184,Android
177512,15,13,1,28,1,Chrome Mobile,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,IM-A850K,General_Mobile,598x360,Android
144441,15,13,1,28,3,Chrome Mobile,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,IM-A850S,General_Mobile,616x360,Android
178378,15,13,1,28,8,Chrome Mobile,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,IM-A850S,General_Mobile,720x1184,Android
115310,15,13,1,28,1,Chrome Mobile,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,IM-A870S,General_Mobile,360x610,Android
127142,15,13,1,28,1,Chrome Mobile,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,INFINITY_POWER,General_Mobile,480x800,Android
116058,15,13,1,28,4,Chrome Mobile,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,iOCEAN X7,General_Mobile,360x640,Android
142917,15,13,1,28,4,Chrome Mobile,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,Lenovo A369i,General_Mobile,534x320,Android
138288,15,13,1,28,2,Chrome Mobile,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,Lenovo A390_ROW,General_Mobile,800x480,Android
161600,15,13,1,28,3,Chrome Mobile,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,Lenovo A706_ROW,General_Mobile,570x320,Android
144667,15,13,1,28,1,Chrome Mobile,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,Lenovo A850,General_Mobile,640x360,Android
127167,15,13,1,28,8,Chrome Mobile,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,LG-E455,General_Mobile,480x800,Android
144674,15,13,1,28,1,Chrome Mobile,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,LG-F160K,General_Mobile,640x360,Android
161696,15,13,1,28,4,Chrome Mobile,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,LT25i,General_Mobile,598x360,Android
116652,15,13,1,28,7,Chrome Mobile,Thế giới,1,2014,2014-01-25,Saturday,25,7,January,1,LT28i,General_Mobile,360x640,Android
94859,15,53,18,39,1,Nokia Services (WAP) Browser,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Nokia X3-00,General_Desktop,240x320,Other
87761,15,57,18,39,137,Opera Mini,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,122x133,Other
90219,15,57,18,39,8,Opera Mini,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,128x160,Other
147566,15,57,18,39,18,Opera Mini,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,170x183,Other
90593,15,57,18,39,1,Opera Mini,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,170x189,Other
147568,15,57,18,39,2,Opera Mini,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,170x190,Other
90649,15,57,18,39,2,Opera Mini,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,176x222,Other
93919,15,57,18,39,1,Opera Mini,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,220x153,Other
94346,15,57,18,39,8,Opera Mini,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,231x358,Other
148347,15,57,18,39,10,Opera Mini,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,234x293,Other
149849,15,57,18,39,1,Opera Mini,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,310x470,Other
149987,15,57,18,39,2,Opera Mini,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,314x178,Other
151764,15,57,18,39,43,Opera Mini,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,320x194,Other
113903,15,57,18,39,1,Opera Mini,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,347x586,Other
92792,15,57,18,39,2,Opera Mini,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Pantech P2030,General_Desktop,234x256,Other
152249,15,74,18,39,1,UC Browser,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Huawei U7520,General_Desktop,800x600,Other
152581,15,74,18,39,1,UC Browser,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Nokia 5320d-1,General_Desktop,800x600,Other
164419,15,74,18,39,9,UC Browser,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Nokia X3-02,General_Desktop,800x600,Other
90639,15,57,21,39,1,Opera Mini,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,176x165,Symbian OS
94484,15,57,21,39,1,Opera Mini,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,240x277,Symbian OS
98763,15,57,21,39,8,Opera Mini,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,320x171,Symbian OS
115692,15,57,21,39,20,Opera Mini,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,360x484,Symbian OS
116439,15,58,21,39,24,Opera Mobile,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,360x614,Symbian OS
164371,15,74,21,39,7,UC Browser,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Nokia 500,General_Desktop,800x600,Symbian OS
139282,15,74,21,39,15,UC Browser,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Nokia 5233,General_Desktop,800x600,Symbian OS
116666,15,51,22,39,11,Nokia Browser,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Nokia N8,General_Desktop,360x640,Symbian^3
144690,15,51,22,39,5,Nokia Browser,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Nokia N8,General_Desktop,640x360,Symbian^3
116666,15,51,24,39,2,Nokia Browser,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Nokia N8,General_Desktop,360x640,Symbian^3 Belle
88504,15,21,25,39,2,Firefox,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1360x768,Ubuntu
85524,15,61,29,39,3,Other,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1012x569,Windows
86606,15,61,29,39,1,Other,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1067x800,Windows
178942,15,61,29,39,1,Other,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,781x439,Windows
89257,15,11,31,39,1,Chrome,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1400x1050,Windows 7
108547,15,11,31,39,1,Chrome,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,320x480,Windows 7
180211,15,11,31,39,4,Chrome,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,853x683,Windows 7
138134,15,21,31,39,25,Firefox,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1024x640,Windows 7
86607,15,21,31,39,45,Firefox,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1067x853,Windows 7
87606,15,21,31,39,1,Firefox,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1080x675,Windows 7
86918,15,21,31,39,58,Firefox,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1093x614,Windows 7
145756,15,21,31,39,2,Firefox,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1173x704,Windows 7
87870,15,21,31,39,1,Firefox,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1173x880,Windows 7
99435,15,21,31,39,1,Firefox,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,2560x1440,Windows 7
177495,15,21,31,39,1,Firefox,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,597x448,Windows 7
134413,15,21,31,39,2,Firefox,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,660x371,Windows 7
144967,15,21,31,39,1,Firefox,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,672x420,Windows 7
180178,15,21,31,39,2,Firefox,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,840x525,Windows 7
155550,15,21,31,39,3,Firefox,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,987x555,Windows 7
87847,15,32,31,39,5,IE,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1152x720,Windows 7
87751,15,32,31,39,3,IE,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1229x983,Windows 7
89242,15,32,31,39,1,IE,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1382x864,Windows 7
89439,15,32,31,39,2,IE,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1440x831,Windows 7
89918,15,32,31,39,16,IE,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1517x1214,Windows 7
147537,15,32,31,39,5,IE,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1680x1050,Windows 7
180209,15,32,31,39,1,IE,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,853x533,Windows 7
153200,15,32,31,39,11,IE,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,911x512,Windows 7
85524,15,61,31,39,2,Other,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1012x569,Windows 7
138134,15,61,31,39,10,Other,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1024x640,Windows 7
87286,15,61,31,39,10,Other,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1188x668,Windows 7
87749,15,61,31,39,1,Other,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1229x691,Windows 7
88504,15,61,31,39,5,Other,Tâm sự,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1360x768,Windows 7
86607,15,61,31,31,11,Other,Thể thao,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1067x853,Windows 7
86918,15,61,31,31,36,Other,Thể thao,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1093x614,Windows 7
88489,15,61,31,31,2,Other,Thể thao,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1347x1078,Windows 7
147823,15,61,31,31,3,Other,Thể thao,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1920x1200,Windows 7
164544,15,61,31,31,1,Other,Thể thao,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,819x614,Windows 7
153246,15,61,31,31,3,Other,Thể thao,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,948x759,Windows 7
147537,15,11,32,31,11,Chrome,Thể thao,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1680x1050,Windows 8
164547,15,21,32,31,1,Firefox,Thể thao,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,820x461,Windows 8
155550,15,21,32,31,3,Firefox,Thể thao,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,987x555,Windows 8
85524,15,32,32,31,2,IE,Thể thao,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1012x569,Windows 8
119203,15,32,32,31,1,IE,Thể thao,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,386x643,Windows 8
153200,15,32,32,31,2,IE,Thể thao,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,911x512,Windows 8
142118,15,32,32,31,2,IE,Thể thao,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,960x540,Windows 8
92668,15,57,35,31,1,Opera Mini,Thể thao,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,200x218,Windows Mobile
115081,15,34,37,31,174,IE Mobile,Thể thao,1,2014,2014-01-25,Saturday,25,7,January,1,Lumia 525,General_Mobile,328x547,Windows Phone
113103,15,34,37,31,9,IE Mobile,Thể thao,1,2014,2014-01-25,Saturday,25,7,January,1,Lumia 625H,General_Mobile,320x533,Windows Phone
126784,15,34,37,31,81,IE Mobile,Thể thao,1,2014,2014-01-25,Saturday,25,7,January,1,Lumia 710,General_Mobile,480x800,Windows Phone
88504,15,11,39,31,1,Chrome,Thể thao,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1360x768,Windows Vista
86330,15,21,40,31,10,Firefox,Thể thao,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1025x576,Windows XP
87120,15,21,40,31,1,Firefox,Thể thao,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1045x836,Windows XP
86565,15,21,40,31,24,Firefox,Thể thao,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1047x589,Windows XP
87172,15,21,40,31,17,Firefox,Thể thao,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1067x600,Windows XP
87173,15,21,40,31,18,Firefox,Thể thao,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1067x640,Windows XP
86607,15,21,40,31,73,Firefox,Thể thao,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1067x853,Windows XP
87869,15,21,40,31,5,Firefox,Thể thao,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1173x733,Windows XP
87687,15,21,40,31,1,Firefox,Thể thao,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1200x675,Windows XP
146844,15,21,40,31,2,Firefox,Thể thao,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1343x755,Windows XP
147174,15,21,40,31,6,Firefox,Thể thao,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,1519x858,Windows XP
164544,15,21,40,31,13,Firefox,Thể thao,1,2014,2014-01-25,Saturday,25,7,January,1,Other,General_Desktop,819x614,Windows XP
